temperature_celsius,temperature_fahrenheit,humidity,country,location_name,region,latitude,longitude,Alert
26.6,79.9,74,India,Hardoi,Uttar Pradesh,27.12,80.15,Moderate
27.0,80.6,94,India,Mahamaya,West Bengal,22.07,88.44,Moderate
25.7,78.2,78,India,Shahjahanpur,Uttar Pradesh,27.88,79.92,Moderate
26.3,79.3,78,India,Farrukhabad,Uttar Pradesh,27.4,79.57,Moderate
26.6,79.9,74,India,Kannauj,Uttar Pradesh,27.07,79.92,Moderate
24.1,75.4,84,India,Pilibhit,Uttar Pradesh,28.63,79.8,Moderate
27.0,80.5,76,India,Mainpuri,Uttar Pradesh,27.23,79.02,Moderate
26.9,80.4,76,India,Firozabad,Uttar Pradesh,27.15,78.42,Moderate
27.6,81.6,74,India,Sultanpur,Uttar Pradesh,26.27,82.07,Moderate
26.4,79.5,82,India,Basti,Uttar Pradesh,26.8,82.72,Moderate
24.9,76.8,73,India,Gorakhpur,Haryana,29.45,75.68,Moderate
25.0,77.0,89,India,Lucknow,Uttar Pradesh,26.85,80.92,Moderate
25.5,77.9,87,India,Azamgarh,Uttar Pradesh,26.06,83.19,Moderate
26.9,80.4,78,India,Faizabad,Uttar Pradesh,26.78,82.13,Moderate
25.4,77.7,90,India,Ballia,Bihar,25.75,84.17,Moderate
24.7,76.4,92,India,Kanpur,Orissa,20.42,85.17,Moderate
25.8,78.5,81,India,Bhadohi,Uttar Pradesh,25.42,82.57,Moderate
27.2,80.9,76,India,Auraiya,Uttar Pradesh,26.47,79.52,Moderate
24.0,75.2,96,India,Sant,Gujarat,23.2,73.87,Moderate
28.0,82.4,74,India,Jalaun,Uttar Pradesh,26.15,79.35,Moderate
25.6,78.0,85,India,Varanasi,Uttar Pradesh,25.33,83.0,Moderate
26.4,79.5,81,India,Gonda,Uttar Pradesh,27.13,81.93,Moderate
25.9,78.6,84,India,Jaunpur,Uttar Pradesh,25.73,82.68,Moderate
25.0,77.0,89,India,Bara Banki,Uttar Pradesh,26.92,81.2,Moderate
28.0,82.3,70,India,Mahoba,Uttar Pradesh,25.28,79.87,Moderate
25.8,78.5,81,India,Mirzapur,Uttar Pradesh,25.15,82.58,Moderate
25.0,76.9,89,India,Deoria,Uttar Pradesh,26.5,83.79,Moderate
25.0,77.0,89,India,Unnao,Uttar Pradesh,26.53,80.5,Moderate
23.8,74.9,81,India,Fatehpur,Rajasthan,29.92,77.24,Moderate
25.3,77.5,88,India,Mau,Uttar Pradesh,25.94,83.56,Moderate
26.3,79.4,78,India,Rae Bareli,Uttar Pradesh,26.22,81.23,Moderate
25.4,77.7,82,India,Amethi,Uttar Pradesh,28.02,81.05,Moderate
27.0,80.6,84,India,Ghaziabad,Uttar Pradesh,28.67,77.43,Moderate
24.0,75.1,83,India,Muzaffarnagar,Uttar Pradesh,29.47,77.68,Moderate
26.0,78.8,94,India,Buddha Gaya,Bihar,24.7,84.98,Moderate
23.9,75.0,82,India,Saharanpur,Uttar Pradesh,29.97,77.55,Moderate
26.6,79.9,77,India,Etawah,Uttar Pradesh,26.77,79.03,Moderate
27.6,81.7,74,India,Agra,Uttar Pradesh,27.18,78.02,Moderate
27.2,80.9,79,India,Cuddalore,Tamil Nadu,11.75,79.75,Moderate
25.0,77.0,94,India,Pudukkottai,Tamil Nadu,10.38,78.82,Moderate
24.4,75.9,83,India,Vellore,Tamil Nadu,12.93,79.13,Moderate
26.0,78.8,89,India,Chennai,Tamil Nadu,13.08,80.28,Moderate
27.0,80.5,82,India,Nagapattinam,Tamil Nadu,10.77,79.83,Moderate
26.0,78.8,89,India,Kancheepuram,Tamil Nadu,12.83,79.72,Moderate
24.6,76.3,85,India,Kanniyakumari,Tamil Nadu,8.08,77.55,Moderate
27.6,81.7,75,India,Allahabad,Uttar Pradesh,25.45,81.85,Moderate
25.8,78.5,84,India,Chandauli,Uttar Pradesh,25.27,83.27,Moderate
25.9,78.6,76,India,Jhansi,Uttar Pradesh,25.43,78.58,Moderate
27.6,81.6,72,India,Banda,Uttar Pradesh,25.48,80.33,Moderate
25.4,77.8,82,India,Lalitpur,Uttar Pradesh,24.68,78.42,Moderate
25.9,78.6,86,India,Ghazipur,Uttar Pradesh,25.58,83.57,Moderate
22.2,72.0,86,India,Krishnagiri,Tamil Nadu,12.53,78.23,Moderate
24.3,75.8,87,India,Erode,Tamil Nadu,11.35,77.73,Moderate
25.0,77.0,94,India,Coimbatore,Tamil Nadu,10.99,76.96,Moderate
24.4,75.9,87,India,Jhalawar,Rajasthan,24.6,76.15,Moderate
26.2,79.2,71,India,Alwar,Rajasthan,27.57,76.6,Moderate
25.3,77.6,83,India,Baran,Rajasthan,25.1,76.52,Moderate
27.0,80.5,75,India,Dhaulpur,Rajasthan,26.7,77.9,Moderate
27.5,81.4,72,India,Sawai Madhopur,Rajasthan,25.98,76.37,Moderate
23.2,73.8,94,India,Banswara,Rajasthan,23.55,74.45,Moderate
26.5,79.7,76,India,Karauli,Rajasthan,26.5,77.02,Moderate
23.2,73.8,89,India,Jangaon,Andhra Pradesh,17.6,78.88,Moderate
24.5,76.0,91,India,Mancherial,Andhra Pradesh,18.87,79.43,Moderate
24.5,76.1,88,India,Karimnagar,Andhra Pradesh,18.43,79.15,Moderate
22.6,72.7,95,India,Nizamabad,Andhra Pradesh,18.67,78.12,Moderate
23.6,74.6,89,India,Medak,Andhra Pradesh,18.03,78.27,Moderate
23.7,74.6,89,India,Nalgonda,Andhra Pradesh,17.05,79.27,Moderate
23.2,73.7,92,India,Adilabad,Andhra Pradesh,19.67,78.53,Moderate
22.9,73.3,94,India,Nirmal,Andhra Pradesh,19.1,78.35,Moderate
23.7,74.7,91,India,Jagtial,Andhra Pradesh,18.8,78.93,Moderate
24.8,76.6,89,India,Peddapalli,Andhra Pradesh,18.62,79.37,Moderate
23.6,74.6,89,India,Siddipet,Andhra Pradesh,18.1,78.85,Moderate
24.8,76.7,92,India,Khammam,Andhra Pradesh,17.25,80.15,Moderate
24.8,76.7,87,India,Warangal,Andhra Pradesh,18.0,79.58,Moderate
23.8,74.8,90,India,Suryapet,Andhra Pradesh,17.15,79.62,Moderate
23.0,73.4,94,India,Medchal,Andhra Pradesh,17.63,78.48,Moderate
23.0,73.4,94,India,Vikarabad,Andhra Pradesh,17.33,77.9,Moderate
23.4,74.1,88,India,Wanaparthy,Andhra Pradesh,16.37,78.07,Moderate
21.7,71.1,96,India,Tirap,Arunachal Pradesh,27.17,95.8,Moderate
23.8,74.8,95,India,Majuli,Assam,26.95,94.17,Moderate
26.9,80.5,88,India,Biswanath,West Bengal,22.04,88.05,Moderate
23.3,74.0,95,India,Hojai,Assam,26.0,92.87,Moderate
24.0,75.3,93,India,South Salmara,Assam,25.92,90.02,Moderate
23.2,73.8,90,India,Agar,Madhya Pradesh,23.7,76.02,Moderate
19.1,66.3,98,India,Kakching,Manipur,24.48,93.98,Mild
23.4,74.2,96,India,North Gauhati,Assam,26.2,91.72,Moderate
27.0,80.6,84,India,New Delhi,Delhi,28.6,77.2,Moderate
27.0,80.6,94,India,South Suburban,West Bengal,22.5,88.3,Moderate
27.0,80.6,84,India,Shahdara,Delhi,28.67,77.32,Moderate
25.5,78.0,95,India,Jhargram,West Bengal,22.45,86.98,Moderate
22.9,73.1,96,India,Narayanpet,Andhra Pradesh,16.73,77.5,Moderate
27.0,80.6,84,India,Niwari,Uttar Pradesh,28.88,77.53,Moderate
21.3,70.4,99,India,Saitual,Mizoram,23.97,92.58,Moderate
25.6,78.0,79,India,Ranipet,Tamil Nadu,12.93,79.33,Moderate
22.1,71.8,90,India,Tenkasi,Tamil Nadu,8.97,77.3,Moderate
23.4,74.1,93,India,Pendra,Maharashtra,21.93,74.15,Moderate
25.8,78.5,74,India,Ashoknagar,Madhya Pradesh,24.57,77.72,Moderate
25.4,77.8,81,India,Raisen,Madhya Pradesh,23.33,77.8,Moderate
21.9,71.5,85,India,Chhindwara,Madhya Pradesh,22.07,78.93,Moderate
22.0,71.6,90,India,Betul,Madhya Pradesh,21.86,77.93,Moderate
23.4,74.0,88,India,Hoshangabad,Madhya Pradesh,22.75,77.72,Moderate
23.7,74.6,86,India,Sehore,Madhya Pradesh,23.2,77.08,Moderate
24.2,75.6,81,India,Jabalpur,Madhya Pradesh,23.17,79.95,Moderate
25.2,77.3,82,India,Narsimhapur,Madhya Pradesh,22.95,79.2,Moderate
27.3,81.1,70,India,Panna,Madhya Pradesh,24.72,80.2,Moderate
23.3,73.9,89,India,Ujjain,Madhya Pradesh,23.18,75.77,Moderate
26.2,79.1,79,India,Rewa,Madhya Pradesh,24.53,81.3,Moderate
19.4,66.9,92,India,Dindori,Madhya Pradesh,22.95,81.08,Mild
23.6,74.5,93,India,Balaghat,Madhya Pradesh,21.78,80.25,Moderate
23.8,74.9,91,India,Barwani,Madhya Pradesh,22.03,74.9,Moderate
25.6,78.0,81,India,Satna,Madhya Pradesh,24.58,80.83,Moderate
27.3,81.1,70,India,Chhatarpur,Madhya Pradesh,24.9,79.6,Moderate
22.8,73.0,90,India,Indore,Madhya Pradesh,22.72,75.83,Moderate
24.0,75.2,89,India,Ratlam,Madhya Pradesh,23.32,75.07,Moderate
23.8,74.9,90,India,Harda,Madhya Pradesh,22.33,77.1,Moderate
25.1,77.3,81,India,Sagar,Madhya Pradesh,23.83,78.72,Moderate
24.3,75.7,83,India,Neemuch,Madhya Pradesh,24.48,74.87,Moderate
27.8,82.1,72,India,Tikamgarh,Uttar Pradesh,24.73,78.83,Moderate
25.8,78.4,73,India,Guna,Madhya Pradesh,24.65,77.32,Moderate
23.0,73.4,90,India,Dewas,Madhya Pradesh,22.97,76.07,Moderate
24.2,75.6,85,India,Mandsaur,Madhya Pradesh,24.07,75.07,Moderate
23.8,74.9,91,India,Khargone,Madhya Pradesh,21.82,75.6,Moderate
26.6,80.0,77,India,Sheopur,Madhya Pradesh,25.67,76.7,Moderate
29.5,85.0,64,India,Morena,Madhya Pradesh,26.5,78.0,Moderate
28.5,83.3,69,India,Bhind,Madhya Pradesh,26.56,78.79,Moderate
24.3,75.7,93,India,Jhabua,Madhya Pradesh,22.77,74.6,Moderate
22.8,73.1,87,India,Seoni,Madhya Pradesh,22.08,79.53,Moderate
23.7,74.7,91,India,Khandwa,Madhya Pradesh,21.83,76.33,Moderate
22.9,73.3,91,India,Umaria,Madhya Pradesh,23.53,80.83,Moderate
29.0,84.2,63,India,Gwalior,Madhya Pradesh,26.22,78.18,Moderate
25.0,77.0,76,India,Damoh,Madhya Pradesh,23.83,79.45,Moderate
23.2,73.8,91,India,Dhar,Madhya Pradesh,22.6,75.3,Moderate
27.0,80.6,94,India,Katni,Orissa,20.3,85.72,Moderate
24.3,75.8,86,India,Sidhi,Madhya Pradesh,24.42,81.88,Moderate
24.3,75.7,90,India,Alirajpur,Madhya Pradesh,22.3,74.35,Moderate
23.8,74.8,87,India,Bhopal,Madhya Pradesh,23.27,77.4,Moderate
28.2,82.8,59,India,Rajgarh,Rajasthan,27.23,76.63,Moderate
22.5,72.6,93,India,Mandla,Madhya Pradesh,22.6,80.38,Moderate
24.0,75.3,86,India,Shajapur,Madhya Pradesh,23.43,76.27,Moderate
26.7,80.1,75,India,Shivpuri,Madhya Pradesh,25.43,77.65,Moderate
28.5,83.2,68,India,Datia,Madhya Pradesh,25.67,78.47,Moderate
23.4,74.1,89,India,Burhanpur,Madhya Pradesh,21.3,76.23,Moderate
23.0,73.5,92,India,Anuppur,Madhya Pradesh,23.1,81.68,Moderate
24.1,75.5,88,India,Shahdol,Madhya Pradesh,23.28,81.35,Moderate
25.4,77.8,80,India,Vidisha,Madhya Pradesh,23.53,77.82,Moderate
24.6,76.2,77,India,Una,Gujarat,20.82,71.03,Moderate
17.8,64.0,78,India,Solan,Himachal Pradesh,30.92,77.12,Mild
27.4,81.3,79,India,Sirmaur,Madhya Pradesh,24.85,81.38,Moderate
13.9,57.0,57,India,Chamba,Himachal Pradesh,32.57,76.13,Mild
17.8,64.0,78,India,Shimla,Himachal Pradesh,31.1,77.17,Mild
24.4,75.9,92,India,Bilaspur,Chhattisgarh,22.08,82.15,Moderate
14.2,57.6,57,India,Kangra,Himachal Pradesh,32.1,76.27,Mild
15.4,59.7,64,India,Mandi,Himachal Pradesh,31.72,76.92,Mild
27.8,82.0,72,India,Hamirpur,Uttar Pradesh,25.95,80.15,Moderate
22.5,72.6,53,India,Talab Data,Jammu and Kashmir,32.65,74.93,Moderate
12.5,54.5,55,India,Anantnag,Jammu and Kashmir,33.73,75.15,Mild
7.8,46.1,53,India,Baramula,Jammu and Kashmir,34.21,74.34,Low
12.5,54.5,55,India,Kulgam,Jammu and Kashmir,33.65,75.02,Mild
12.5,54.5,55,India,Shupiyan,Jammu and Kashmir,33.72,74.83,Mild
22.5,72.6,53,India,Jammu,Jammu and Kashmir,32.73,74.87,Moderate
0.6,33.0,41,India,Leh,Jammu and Kashmir,34.17,77.58,Low
11.2,52.2,45,India,Srinagar,Jammu and Kashmir,34.09,74.8,Mild
12.6,54.7,63,India,Doda,Jammu and Kashmir,33.13,75.57,Mild
10.7,51.2,46,India,Pulwama,Jammu and Kashmir,33.88,74.92,Mild
16.6,61.9,59,India,Ramban,Jammu and Kashmir,33.25,75.25,Mild
11.2,52.2,45,India,Ganderbal,Jammu and Kashmir,34.23,74.78,Mild
22.5,72.6,53,India,Udhampur,Jammu and Kashmir,32.93,75.13,Moderate
11.2,52.2,45,India,Badgam,Jammu and Kashmir,34.02,74.72,Mild
29.4,84.8,66,India,Punch,Uttar Pradesh,25.82,79.05,Moderate
12.1,53.8,43,India,Kupwara,Jammu and Kashmir,34.03,74.26,Mild
23.1,73.5,54,India,Samba,Jammu and Kashmir,32.57,75.12,Moderate
22.0,71.6,59,India,Kathua,Jammu and Kashmir,32.37,75.52,Moderate
6.6,43.8,50,India,Kargil,Jammu and Kashmir,34.57,76.1,Low
10.1,50.2,67,India,Kishtwar,Jammu and Kashmir,33.32,75.77,Mild
25.1,77.2,89,India,Daman,Daman and Diu,20.42,72.85,Moderate
25.9,78.6,79,India,Diu,Daman and Diu,20.7,70.98,Moderate
27.4,81.2,73,India,Bhavnagar,Gujarat,21.77,72.15,Moderate
24.4,75.9,93,India,Udaipur,Orissa,20.62,83.72,Moderate
27.2,80.9,89,India,Vadodara,Gujarat,22.3,73.2,Moderate
26.0,78.8,94,India,Kantha,Uttar Pradesh,26.58,80.75,Moderate
26.4,79.6,70,India,Surendranagar,Gujarat,22.7,71.68,Moderate
26.5,79.6,87,India,Anand,Gujarat,22.57,72.93,Moderate
25.2,77.3,73,India,Amreli,Gujarat,21.62,71.23,Moderate
24.3,75.7,93,India,Dohad,Gujarat,22.83,74.27,Moderate
25.6,78.1,72,India,Rajkot,Gujarat,22.3,70.78,Moderate
26.1,78.9,82,India,Mahesana,Gujarat,23.6,72.4,Moderate
26.7,80.1,78,India,Patan,Gujarat,23.83,72.12,Moderate
25.8,78.4,87,India,Bharuch,Gujarat,21.7,72.97,Moderate
25.9,78.7,79,India,Somnath,Gujarat,20.88,70.37,Moderate
24.2,75.6,78,India,Junagadh,Gujarat,21.52,70.47,Moderate
26.4,79.5,80,India,Dwarka,Gujarat,22.24,68.97,Moderate
25.8,78.4,85,India,Navsari,Gujarat,20.85,72.92,Moderate
26.1,78.9,83,India,Surat,Gujarat,20.97,72.9,Moderate
26.5,79.7,74,India,Jamnagar,Gujarat,22.47,70.07,Moderate
26.1,78.9,80,India,Porbandar,Gujarat,21.63,69.6,Moderate
25.1,77.2,89,India,Valsad,Gujarat,20.63,72.93,Moderate
27.0,80.6,89,India,Gandhinagar,Gujarat,23.22,72.68,Moderate
26.5,79.7,72,India,Morbi,Gujarat,22.82,70.83,Moderate
27.0,80.6,89,India,Kheda,Gujarat,22.75,72.68,Moderate
25.5,78.0,87,India,Dadra,Dadra and Nagar Haveli,20.32,72.97,Moderate
25.8,78.4,87,India,Krishna,Andhra Pradesh,16.17,81.13,Moderate
25.4,77.7,93,India,East Godavari,Andhra Pradesh,16.93,82.22,Moderate
26.8,80.3,86,India,Visakhapatnam,Andhra Pradesh,17.7,83.3,Moderate
27.3,81.1,74,India,Nellore,Andhra Pradesh,14.43,79.97,Moderate
25.4,77.7,76,India,Chittoor,Andhra Pradesh,13.2,79.12,Moderate
26.2,79.2,89,India,Srikakulam,Andhra Pradesh,18.3,83.9,Moderate
23.1,73.6,90,India,Kurnool,Andhra Pradesh,15.83,78.05,Moderate
24.7,76.5,90,India,Guntur,Andhra Pradesh,16.3,80.45,Moderate
25.3,77.5,92,India,Vizianagaram,Andhra Pradesh,18.12,83.42,Moderate
24.7,76.5,79,India,Anantapur,Andhra Pradesh,14.68,77.6,Moderate
24.9,76.8,92,India,West Godavari,Andhra Pradesh,16.7,81.1,Moderate
24.8,76.6,83,India,Kadapa,Andhra Pradesh,14.47,78.82,Moderate
25.4,77.6,93,India,Jamtara,Jharkhand,23.95,86.8,Moderate
25.2,77.3,94,India,Saraikela,Jharkhand,22.72,85.95,Moderate
23.9,75.1,92,India,Simdega,Jharkhand,22.62,84.52,Moderate
23.9,75.0,91,India,Latehar,Jharkhand,23.75,84.5,Moderate
22.9,73.2,93,India,Khunti,Jharkhand,23.08,85.28,Moderate
23.4,74.2,94,India,Hazaribagh,Jharkhand,23.98,85.35,Moderate
26.0,78.8,94,India,Chatra,Jharkhand,24.22,84.87,Moderate
24.5,76.1,90,India,Kodarma,Jharkhand,24.43,85.52,Moderate
24.3,75.8,96,India,Giridih,Jharkhand,24.18,86.3,Moderate
22.2,72.0,93,India,Lohardaga,Jharkhand,23.43,84.68,Moderate
25.6,78.1,89,India,Sahibganj,Jharkhand,25.25,87.65,Moderate
25.9,78.5,90,India,Godda,Jharkhand,24.83,87.22,Moderate
25.2,77.3,93,India,Dhanbad,Jharkhand,23.8,86.45,Moderate
24.8,76.6,95,India,Dumka,Jharkhand,24.27,87.25,Moderate
24.6,76.2,92,India,Bokaro,Jharkhand,23.78,85.97,Moderate
24.6,76.3,95,India,Deoghar,Jharkhand,24.48,86.7,Moderate
22.3,72.1,93,India,Gumla,Chhattisgarh,23.05,84.55,Moderate
22.9,73.2,93,India,Ramgarh,Jharkhand,23.63,85.52,Moderate
24.0,75.1,91,India,Garhwa,Uttar Pradesh,24.73,83.22,Moderate
23.1,73.6,93,India,Ranchi,Jharkhand,23.35,85.33,Moderate
29.0,84.2,100,India,Arwal,Bihar,25.25,84.68,Moderate
25.8,78.4,88,India,Bhagalpur,Bihar,25.25,87.0,Moderate
25.4,77.7,90,India,Purnia,Bihar,25.78,87.47,Moderate
24.9,76.8,90,India,Kishanganj,West Bengal,26.12,87.93,Moderate
26.0,78.8,94,India,Gaya,Bihar,24.78,85.0,Moderate
25.9,78.5,90,India,Banka,Bihar,24.88,86.92,Moderate
22.7,72.9,91,India,Aurangabad,Maharashtra,19.88,75.33,Moderate
25.1,77.2,96,India,Nawada,Bihar,24.88,85.53,Moderate
25.1,77.2,91,India,Araria,Bihar,26.15,87.52,Moderate
26.0,78.8,85,India,Muzaffarpur,Bihar,26.12,85.4,Moderate
24.3,75.8,96,India,Saran,Bihar,24.48,86.3,Moderate
7.8,46.1,53,India,Sheikhpura,Jammu and Kashmir,34.33,74.23,Low
25.4,77.6,91,India,Saharsa,Bihar,25.88,86.6,Moderate
26.3,79.4,83,India,Gopalganj,Bihar,26.47,84.43,Moderate
26.6,79.9,83,India,Siwan,Bihar,26.22,84.37,Moderate
25.8,78.4,88,India,Sheohar,Bihar,26.52,85.3,Moderate
26.3,79.3,87,India,Buxar,Bihar,25.58,83.98,Moderate
25.5,77.8,89,India,Madhubani,Bihar,26.37,86.08,Moderate
25.4,77.6,91,India,Supaul,Bihar,26.12,86.6,Moderate
29.0,84.2,100,India,Patna,Bihar,25.6,85.12,Moderate
23.3,74.0,98,India,Bhojpur,Orissa,21.65,84.4,Moderate
25.6,78.1,88,India,Darbhanga,Bihar,26.17,85.9,Moderate
25.9,78.6,86,India,Samastipur,Bihar,25.85,85.78,Moderate
25.2,77.4,90,India,Bhabua,Bihar,25.05,83.62,Moderate
25.2,77.4,92,India,Khagaria,Bihar,25.5,86.48,Moderate
25.5,77.9,92,India,Munger,Bihar,25.38,86.47,Moderate
25.8,78.4,88,India,Sitamarhi,Bihar,26.6,85.48,Moderate
25.4,77.7,92,India,Lakhisarai,Bihar,25.18,86.08,Moderate
25.1,77.1,93,India,Jamui,Bihar,24.92,86.22,Moderate
25.4,77.8,92,India,Begusarai,Bihar,25.42,86.13,Moderate
25.4,77.8,89,India,Katihar,Bihar,25.53,87.58,Moderate
27.0,80.6,84,India,Gurgaon,Haryana,28.47,77.03,Moderate
23.8,74.9,70,India,Yamunanagar,Haryana,30.1,77.28,Moderate
27.0,80.6,84,India,Palwal,Haryana,28.15,77.33,Moderate
27.0,80.6,84,India,Jhajjar,Haryana,28.62,76.65,Moderate
28.2,82.8,52,India,Bhiwani,Haryana,28.78,76.13,Moderate
25.5,77.8,57,India,Kaithal,Haryana,29.8,76.38,Moderate
27.0,80.6,84,India,Sonipat,Haryana,28.98,77.02,Moderate
24.9,76.8,61,India,Karnal,Haryana,29.68,76.98,Moderate
26.8,80.3,54,India,Jind,Haryana,29.32,76.32,Moderate
25.9,78.7,60,India,Panipat,Haryana,29.39,76.97,Moderate
28.6,83.5,55,India,Mahendragarh,Haryana,28.28,76.15,Moderate
26.9,80.4,48,India,Fatehabad,Haryana,29.52,75.45,Moderate
27.0,80.6,84,India,Faridabad,Haryana,28.43,77.32,Moderate
27.7,81.8,46,India,Sirsa,Haryana,29.53,75.02,Moderate
27.9,82.3,48,India,Hisar,Haryana,29.17,75.72,Moderate
28.6,83.5,56,India,Rewari,Haryana,28.18,76.62,Moderate
27.8,82.0,56,India,Rohtak,Haryana,28.9,76.57,Moderate
24.1,75.3,65,India,Ambala,Haryana,30.38,76.78,Moderate
22.8,73.0,62,India,Chandigarh,Chandigarh,30.74,76.79,Moderate
25.8,78.4,86,India,Goa,Goa,15.4,73.8,Moderate
27.5,81.5,80,India,Arong,Andaman and Nicobar Islands,9.17,92.72,Moderate
22.9,73.2,94,India,Siang,Chhattisgarh,22.6,83.05,Moderate
25.1,77.2,81,India,Upper Tirupati,Andhra Pradesh,13.68,79.35,Moderate
9.2,48.5,83,India,Tawang,Arunachal Pradesh,27.58,91.87,Low
25.2,77.3,92,India,Goalpara,Assam,26.17,90.62,Moderate
24.4,76.0,92,India,Nalbari,Assam,26.42,91.43,Moderate
25.6,78.1,89,India,Dhubri,Assam,26.03,89.97,Moderate
24.7,76.5,94,India,Karimganj,Assam,24.87,92.35,Moderate
23.9,75.0,96,India,Tinsukia,Assam,27.5,95.37,Moderate
24.4,75.9,97,India,Hailakandi,Assam,24.68,92.57,Moderate
24.3,75.7,89,India,Dhemaji,Assam,27.48,94.58,Moderate
25.9,78.6,78,India,Lakhimpur,Uttar Pradesh,27.95,80.77,Moderate
25.2,77.3,92,India,Bongaigaon,Assam,26.47,90.57,Moderate
18.2,64.7,83,India,Baksa Duar,West Bengal,26.75,89.58,Mild
20.1,68.2,98,India,Nagaon,Maharashtra,17.47,73.62,Moderate
24.7,76.4,90,India,Darrang,Assam,26.63,92.8,Moderate
24.3,75.7,89,India,Dibrugarh,Assam,27.48,94.9,Moderate
25.2,77.3,92,India,Barpeta,Assam,26.32,91.0,Moderate
25.2,77.3,88,India,Udalguri,Assam,26.77,92.13,Moderate
25.0,77.1,92,India,Golaghat,Assam,26.52,93.97,Moderate
25.2,77.3,92,India,Kokrajhar,Assam,26.4,90.27,Moderate
24.8,76.6,93,India,Jorhat,Assam,26.75,94.22,Moderate
25.4,77.7,93,India,Yanam,Andhra Pradesh,16.73,82.22,Moderate
26.9,80.5,84,India,Karaikal,Puducherry,10.92,79.83,Moderate
27.2,80.9,81,India,Puducherry,Puducherry,11.93,79.83,Moderate
24.4,76.0,93,India,Mahe,Kerala,11.7,75.53,Moderate
20.6,69.0,99,India,Lunglei,Mizoram,22.88,92.73,Moderate
20.5,68.9,99,India,Lawngtlai,Mizoram,22.53,92.9,Moderate
20.5,68.9,99,India,Saiha,Mizoram,22.48,92.97,Moderate
20.6,69.0,99,India,Serchhip,Mizoram,23.3,92.83,Moderate
22.1,71.9,99,India,Aizawl,Mizoram,23.72,92.72,Moderate
22.1,71.9,99,India,Mamit,Mizoram,23.93,92.48,Moderate
25.3,77.6,88,India,Chandel,Goa,15.73,73.88,Moderate
18.9,66.1,98,India,Tamenglong,Manipur,24.97,93.55,Mild
16.9,62.4,98,India,Ukhrul,Manipur,25.12,94.37,Mild
28.0,82.4,89,India,Bishnupur,West Bengal,22.38,88.27,Moderate
19.4,66.9,99,India,Churachandpur,Manipur,24.33,93.67,Mild
19.5,67.0,97,India,Thoubal,Manipur,24.63,94.02,Mild
19.5,67.0,97,India,Imphal,Manipur,24.82,93.95,Mild
19.5,67.0,97,India,Kangpokpi,Manipur,25.13,93.97,Mild
23.3,73.9,96,India,Mon,Nagaland,26.75,95.1,Moderate
20.9,69.7,98,India,Tuensang,Nagaland,26.28,94.83,Moderate
20.9,69.7,98,India,Mokokchung,Nagaland,26.33,94.53,Moderate
16.7,62.1,100,India,Phek,Manipur,25.67,94.5,Mild
22.4,72.2,98,India,Kohima,Nagaland,25.67,94.12,Moderate
27.8,82.0,98,India,Wokha,Nagaland,26.1,94.27,Moderate
18.0,64.4,99,India,Zunheboto,Nagaland,25.97,94.52,Mild
22.4,72.2,98,India,Dimapur,Assam,25.9,93.73,Moderate
24.9,76.8,92,India,Khowai,Tripura,24.1,91.63,Moderate
25.0,77.0,92,India,Dharmanagar,Tripura,24.37,92.17,Moderate
23.6,74.4,97,India,Dhalai,Assam,24.6,92.83,Moderate
21.0,69.8,88,India,Nandi Hills,Karnataka,13.33,77.65,Moderate
21.8,71.2,95,India,Bastar,Chhattisgarh,19.2,81.93,Moderate
24.6,76.2,93,India,Mungeli,Chhattisgarh,22.07,81.68,Moderate
22.5,72.5,94,India,Gariaband,Chhattisgarh,20.64,82.06,Moderate
23.7,74.6,97,India,Sukma,Chhattisgarh,18.4,81.67,Moderate
23.6,74.5,94,India,Kanker,Chhattisgarh,20.27,81.49,Moderate
23.5,74.3,91,India,Surguja,Chhattisgarh,23.12,83.2,Moderate
26.1,79.0,81,India,Balrampur,Uttar Pradesh,27.43,82.18,Moderate
22.2,71.9,95,India,Kondagaon,Chhattisgarh,19.6,81.67,Moderate
28.1,82.5,64,India,Narayanpur,Rajasthan,26.37,76.63,Moderate
24.2,75.6,93,India,Durg,Chhattisgarh,21.18,81.28,Moderate
22.2,72.0,62,India,Surajpur,Haryana,30.78,76.9,Moderate
23.7,74.6,82,India,Bijapur,Karnataka,16.83,75.7,Moderate
24.5,76.0,91,India,Raipur,Chhattisgarh,21.23,81.63,Moderate
24.6,76.4,93,India,Baloda Bazar,Chhattisgarh,21.67,82.17,Moderate
23.6,74.5,94,India,Balod,Chhattisgarh,20.73,81.2,Moderate
23.6,74.5,94,India,Dhamtari,Chhattisgarh,20.71,81.55,Moderate
24.4,75.8,92,India,Korba,Chhattisgarh,22.35,82.68,Moderate
24.1,75.4,92,India,Raigarh,Chhattisgarh,21.9,83.4,Moderate
22.3,72.1,93,India,Jashpur,Chhattisgarh,22.9,84.15,Moderate
24.5,76.0,91,India,Mahasamund,Chhattisgarh,21.1,82.1,Moderate
24.6,76.4,93,India,Janjgir,Chhattisgarh,22.02,82.57,Moderate
19.6,67.3,80,India,Dehradun,Uttarakhand,30.32,78.03,Mild
18.7,65.6,87,India,Almora,Uttarakhand,29.62,79.67,Mild
20.3,68.5,88,India,Champawat,Uttarakhand,29.33,80.1,Moderate
-3.4,25.9,63,India,Uttarkashi,Uttarakhand,30.73,78.45,Extreme
